ID,TEXT,LABEL
1296,"epstein file mai zaruri nahi hai ki modi ji ka name mentioned ho, we don't know the reality yet.",0
1297,epstein file mai modi ji involved ho hi nahi sakte.,0
1298,"modi ji ek ache insaan hai, people are trying to defame him unnecessarily.",0
1299,epstein file ne hame help kiya modi ji ki reality janne me.,0
1300,modi ji ko soch samajh ke statement dena chahiye epstein file wale allegation main.,0
1301,"haan haan, jab jeet jao toh democracy strong, haar jao toh vote chori.",1
1302,evm bhi selective kaam karti hai kya? sirf opposition ke against? wah technology!,1
1303,"result pasand na aaye toh ""system kharab"" - classic script!",1
1304,har election ke baad same rona opposition ka!,1
1305,"matlab public kabhi galat ho hi nahi sakti, sirf government hi villain hai hamesha!",1
1306,"pehle campaign week karo, phir blame evm pe daal do. smart strategy bro!",1
1307,democracy tab tak fair thi jab tak aap jeet rahe the. wah!,1
1308,vote chori ka allegation bhi season-wise aata hai kya?,1
1309,evidence zero aur press conference hazar.,1
1310,har baar haar ke baad technical fraud bata ke rone lag jao.,1
1311,"agar vote chori hui hai toh proof lao, twitter trend nahi!",1
1312,"opposition ko public bewakoof lagti hai shayad, issliye vote chori vote chori chillate rehte hai.",1
1313,system peh trust tab hota hai jab results favour mein ho? interesting!,1
1314,"ye ""vote chori"" ka template ready rehta hai kya pehle se?",1
1315,"election commission bhi biased, evm bhi biased, voters bhi biased…bas aap hi pure ho?",1
1316,har defeat ko conspiracy banana bhi ek talent hai!,1
1317,"accountability zaro, allegations hundred.",1
1318,"jab narrative weak ho, toh victim card strong kar lo.",1
1319,democracy ka respect selective kyun hai bhai?,1
1320,"""hum haare nahi, humein haraya gaya"" - new victim card anthem.",1
1321,agar itni hi chori ho rahi hai toh phir kuch states mein jeet kaise gaye?!?!,1
1322,vote chori ka logic bhi whatsapp forward jaisa lagta hai.,1
1323,"result aaye nahi, pehle se press note ready. wah planning.",1
1324,"public ka mandate accept karn bhi maturity hoti hai, jo shayad congress mai nahi hai!",1
1325,"har baar system ko blame karna easy hai, introspection mushkil.",1
1326,congress ka rona pata nhi kab band hoga!?,1
1327,agar rone ke jageh public ke liye kaam kar liya hota toh aaj rone ki zarurat nhi padti.,1
1328,"campaign mein groung pe kam, studio mein zyada energy!",1
1329,har defeat ko bas thriller movie bana dena hai!,1
1330,jab kaam na kiya ho toh jhuth ka allegation lagana shuru.,1
1331,vote chori ka allegation aab routine ho gaya hai.,1
1332,"agar sach mein fraud hai toh court jao, camera ke samne rona kyu hai!",1
1333,public ko emotional drama se apne side karne ki koshish!,1
1334,jab numbers favor me na ho toh narrative change kar doh! easy!,1
1335,congress ki greatness uske har defeat ke baad rone se pata chal jata hai!,1
1336,jab state mai jeet jate hai tabh vote chori nahi hoti.,1
1337,congress ka rona unke work seh zyada loud kaise ho jata hai!,1
1338,itna rone ke jageh kaam kar leta toh aaj rahul gandhi prime minister ban jata.,1
1339,rahul gandhi itna greate politician hai ki wo aloo she gold bana sakta hai!,1
1340,rahul gandhi ka political speech sunke kapil sharma ka show bhi fail ho jata hai!,1
1341,rahul gandhi ki sister bhi usse better politician hai!,1
1342,rahul gandhi is the first from his family jisne apne family ka naam duba diya hai! what an achievement!,1
1343,congress ka performance is as amazing as dinchak puja ke songs!,1
1344,congress ko aab retire ho jana chahiye!,1
1345,congress me bohot dam hai itne time defeat ke baad bhi confidence ke sath wapas bekaar kaam karke vote lene ki koshish karta hai!,1
1346,congress democracy ko tabh tak hi maanti hai jabtak congress is the winner!,1
1347,congress me greate potential hai just like a donkey!,1
1348,"opposition ka rona aab ek loop me chala gaya hai, band hi nahi hota!",1
1349,sportsmanship ka definition shayad congress ko nahi pata!,1
1350,congress ka harna sirf ek conspiracy hi ho sakta hai! gazab claims hai iss party ke!,1
1351,agar opposition vote chori ka allegation laga rahi hai toh unhe solid evidence present karna chahiye.,0
1352,"democracy mein transparency sabse important hai, isliye investigation hona chahiye.",0
1353,election process par doubt uthta hai toh institutions ko clarify karna zaroori hai.,0
1354,public ka trust maintain karna government aur opposition dono ki zimmedari hai.,0
1355,agar irregularities hui hain toh independent inquiry honi chahiye.,0
1356,"allegations ko lightly nahi lena chahiye, proper verification hona chahiye.",0
1357,election commission ko openly respond karna chahiye so that confusion khatam ho.,0
1358,voters ko clear explanation milna chahiye.,0
1359,democracy tab strong hoti hai jab accountability hoti hai.,0
1360,political parties ko legal route follow karna chahiye agar unhe complaint hai.,0
1361,court mein challenge karna best constituitional option hota hai.,0
1362,instituitions par trust banaye rakhna desh ke liye important hai.,0
1363,agar flaws hain toh electoral reforms ki zarurat hai.,0
1364,allegations serious hain toh unbiased probe honi chahiye.,0
1365,"public discourse fact-based hina chahiye, sirf emotions pe nahi.",0
1366,election transparency improve karne ke liye technology audit ho sakta hai.,0
1367,"opposition ka right hai question karna, par proof bhi dena hoga.",0
1368,government ko bhi clarity deni chahiye taaki rumours band ho.,0
1369,"democracy mein disagreement normal hai, par process follow karna zaroori hai.",0
1370,voters ka faith sabse bada factor hota hai.,0
1371,agar vote counting mein issue hai toh recount ka demand valid ho sakta hai.,0
1372,electoral system ko strengthen karna sabki responsibility hai.,0
1373,allegations ko responsibly handle karna chahiye.,0
1374,political stability ke liye clarity important hai.,0
1375,public ko transparency ke saath update diya jana chahiye.,0
1376,media ko bhi facts verify karke report karna hoga.,0
1377,agar irregularity proof hoti hai toh strict action hona chahiye.,0
1378,election reforms par open debate hona chahiye.,0
1379,political parties ko mutual respect maintain karna chahiye,0
1380,"democracy mein legal remedies available hain, unka use hona chahiye.",0
1381,election commision ki credibility maintain rehni chahiye.,0
1382,public trust ko damage karne wali statements se bachna chahiye.,0
1383,political disagreements ko constitutional framework mein solve karna chahiye.,0
1384,agar allegations false hain toh unhe clearly dismiss kiya jana chahiye.,0
1385,transparency se hi speculation khatam hota hai.,0
1386,institutions ko neutral aur independent rehna chahiye.,0
1387,opposition ka role accountability ensure karna hota hai.,0
1388,government ko cooperative approach lena chahiye.,0
1389,political maturity dikhana zaroori hai.,0
1390,election system par open audit confidence badha sakta hai.,0
1391,voters ka mandate respect karna har party ka responsibility hai.,0
1392,allegations ko evidence ke saath support karna chahiye.,0
1393,social media speculation se zyada official clarification matter karta hai.,0
1394,democracy ka strength process ki integrity mein hota hai.,0
1395,political leaders ko responsible language use karni chahiye.,0
1396,election disputes ka legal settlement hona zaruri hai.,0
1397,public ko misinformation se bachana important hai.,0
1398,transparent communication trust build karta hai.,0
1399,electoral integrity national interest ka issue hai.,0
1400,"final outcome jo bhi ho, constituitional system ko follow karna sabse zaroori hai.",0
1401,"wah kya progress hai, ab country mein language test deke hi ghoomna padega?",1
1402,marathi sikhe bina maharashtra mein ghoomna aab paap ho gaya hai!,1
1403,"""unity in diversity"" ko uninstall kar diya hai shayad maharashtra ke logo ne!",1
1404,"ab admi pehle bolega, phir decide hoga safe hai ya nahi?",1
1405,language pride thik hai but language police kab se ban gaye?,1
1406,matlab agar accent thoda different ho toh attack kar doh! wah kya logic hai!,1
1407,"development chhodo, ab grammar checking pe focus hai.",1
1408,regional pride ke naam pe goondagardi ka new syllabus aa gaya hai in maharashtra.,1
1409,kya maharashtra entry ke liye oral exam bhi hoga aab?,1
1410,democracy ki band baja di in maharashtra.,1
1411,"marathi bolne ka pyaar alag hai, voilance ka shauk alag hai.",1
1412,"language toh itna sara hai in india, ab log zabardasti sab yaad karne baith jaye!",1
1413,violence se culture strong hota hai ya sirf headhlines milti hain?,1
1414,national integration ko sirf optional subject bana diya kya?,1
1415,"aaj language pe, kal caste pe, parso religion pe - bas reason chaiye.",1
1416,constitution me shayad kahi likha hoga ki non-marathi pe attack karo!,1
1417,pride aur prejudice ka difference samjhana mushkil hai maharashtra jaise state ke logo ko.,1
1418,"""mera state, meri marzi"" ka gaana ga rahe marathi people.",1
1419,democracy mein diversity threat kab se ban gayi?,1
1420,ab division religion ke basis peh nahi language ke basis pe shuru hua hai! what a strategy!,1
1421,sab apni language peh attack shuru kar doh so that tourism ki band baj jaye!,1
1422,ab politics me language division shuru kar diya caste aur religion seh bore ho gaye toh,1
1423,regional identity ko shield bana ke democracy ka mazak banana! good plan!,1
1424,marathi asmita ke naam peh other state ke people ki insult shuru.,1
1425,federal structure ko street fight bana doh!,1
1426,ab jobs nahi mil rahi toh language peh ladna shuru kar doh!,1
1427,"real issues pe silence, language pe violence.",1
1428,"culture protect karna tha toh art promote karna chahiye tha, assault nahi.",1
1429,"ye country 22 official languages ka hai, sirf ek ka nahi!",1
1430,jab koi aur plan nahi milta toh politicians divide and rule shuru kar dete!,1
1431,"desh ke pm hindi bolte hai, south me english chalti hai - sab ko maroge?",1
1432,maharashtra india ka ek integral part hai ya koi private club?,1
1433,agar marathi nahi boli toh mar kha padega? amazing logic!,1
1434,language se pyaar dikhana ke tarike kuch zyada hi peaceful lag raha maharashtra me.,1
1435,"aaj non-marathi, kal non-local - list lambi hoti ja rahi hai!",1
1436,law and order bhul gaye maharashtra ke log!.,1
1437,politicians hi jaha itne anpadh hai waha ki politics seh aur kya expect kar sakte.,1
1438,non-violence peh speech dete hai aur real life me violence ke liye public ko provoke karte hai kuch greate politicians!,1
1439,constitutions article 19 marathi subtitles chahiye kya for the people of maharashtra?,1
1440,ab toh travelling pin drop silent ke sath karna hoga india me!,1
1441,"mumbai ko cosmopolitan bolte hain, par reality me rural areas wala mindset hai waha ki public ka shayad.",1
1442,agar har state language based attack aur mob-lynching shuru kar de toh jald hi india ka map change ho jayega!,1
1443,youth ko jab nahi de pa rahe issliye language wars de rahe!,1
1444,"india me aab culture celebrate nahi impose hone laga hai, and we call ourselves greatest democracy!",1
1445,"democracy me diversity strength hoti hai, but india me threat ban gai hai.",1
1446,democracy ka mazak banana koi maharashtra ke logo se sikhe!,1
1447,marathi people mai shayad talent ki kami hai issliye other state se itna insecure feel kar rahe.,1
1448,agar itna hi cultural pride hai toh mharashtra ko ek independent nation bana lo.,1
1449,"""india is my country and all indians are my brothers and sisters"", ye shayad maharashtra ke log bhul gaye hai.",1
1450,language ke naam pe logon ko marna clearly shows how forward-minded maharashtra people are!,1
1451,"maharashtra me whoever is attacking migrants from other state, especially bihar, unhe turant accountability face karni chahiye.",0
1452,kisi bhi state ki public par violence karna is totally wrong.,0
1453,marathi vs bihari ka narrative create karke society ko divide karna country ke liye dangerous hai.,0
1454,"maharashtra ke kuch log agar bihar ke logon ko target kar rahe hain, toh law enforcement ko strict action lena chaihye.",0
